icb_code,org_code,planning_ref,measure_type,dim_type,fin_year,ref_key,source,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,full_key
Y59,Y59,E.B.28d,Numerator,Month,2024/25,E.B.28dNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28dNumeratorY59
Y59,Y59,E.B.28d,Denominator,Month,2024/25,E.B.28dDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28dDenominatorY59
Y59,Y59,E.B.28d,Denominator,Month,2024/25,E.B.28dDenominator,June24_plan,12966,12302,11458,11460,11090,11134,10762,10397,10218,9940,9831,9968,E.B.28dDenominatorY59
Y59,Y59,E.B.28d,Denominator,Month,2024/25,E.B.28dDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28dDenominatorY59
Y59,Y59,E.B.28e,Percentage,Month,2024/25,E.B.28ePercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28ePercentageY59
Y59,Y59,E.B.28e,Percentage,Month,2024/25,E.B.28ePercentage,June24_plan,46.895615056266976,46.49668741216623,46.29861982434128,44.453659547999166,43.43498517577298,43.00869934224485,41.68103448275862,39.353158237464726,42.278370725332174,41.509433962264154,40.39153915391539,37.51351351351352,E.B.28ePercentageY59
Y59,Y59,E.B.28e,Percentage,Month,2024/25,E.B.28ePercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28ePercentageY59
Y59,Y59,E.B.28e,Numerator,Month,2024/25,E.B.28eNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28eNumeratorY59
Y59,Y59,E.B.28e,Numerator,Month,2024/25,E.B.28eNumerator,June24_plan,2417,2316,2214,2144,2051,2027,1934,1813,1941,1870,1795,1735,E.B.28eNumeratorY59
Y59,Y59,E.B.28e,Numerator,Month,2024/25,E.B.28eNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28eNumeratorY59
Y59,Y59,E.B.28e,Denominator,Month,2024/25,E.B.28eDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28eDenominatorY59
Y59,Y59,E.B.28e,Denominator,Month,2024/25,E.B.28eDenominator,June24_plan,5154,4981,4782,4823,4722,4713,4640,4607,4591,4505,4444,4625,E.B.28eDenominatorY59
Y59,Y59,E.B.28e,Denominator,Month,2024/25,E.B.28eDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28eDenominatorY59
Y59,Y59,E.B.28f,Percentage,Month,2024/25,E.B.28fPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28fPercentageY59
Y59,Y59,E.B.28f,Percentage,Month,2024/25,E.B.28fPercentage,June24_plan,42.38929889298893,41.22633288441733,40.45826784680288,39.15046059365404,36.26457171819564,35.56547619047619,33.16800991940483,32.723214285714285,33.47148391747004,32.066312511448984,29.939393939393938,29.332843227347915,E.B.28fPercentageY59
Y59,Y59,E.B.28f,Percentage,Month,2024/25,E.B.28fPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28fPercentageY59
Y59,Y59,E.B.28f,Numerator,Month,2024/25,E.B.28fNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28fNumeratorY59
Y59,Y59,E.B.28f,Numerator,Month,2024/25,E.B.28fNumerator,June24_plan,5514,5204,4891,4590,4293,4063,3745,3665,3715,3501,3211,3192,E.B.28fNumeratorY59
Y59,Y59,E.B.28f,Numerator,Month,2024/25,E.B.28fNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28fNumeratorY59
Y59,Y59,E.B.28f,Denominator,Month,2024/25,E.B.28fDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28fDenominatorY59
Y59,Y59,E.B.28f,Denominator,Month,2024/25,E.B.28fDenominator,June24_plan,13008,12623,12089,11724,11838,11424,11291,11200,11099,10918,10725,10882,E.B.28fDenominatorY59
Y59,Y59,E.B.28f,Denominator,Month,2024/25,E.B.28fDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28fDenominatorY59
Y59,Y59,E.B.28g,Percentage,Month,2024/25,E.B.28gPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28gPercentageY59
Y59,Y59,E.B.28g,Percentage,Month,2024/25,E.B.28gPercentage,June24_plan,27.1864067966017,23.64540182270091,21.772005772005773,19.84764875239923,17.621119473189086,14.86991050791205,14.408889428623477,13.624884508777331,13.645352669742913,11.848729656948835,11.230378578024007,10.248447204968944,E.B.28gPercentageY59
Y59,Y59,E.B.28g,Percentage,Month,2024/25,E.B.28gPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28gPercentageY59
Y59,Y59,E.B.28g,Numerator,Month,2024/25,E.B.28gNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28gNumeratorY59
Y59,Y59,E.B.28g,Numerator,Month,2024/25,E.B.28gNumerator,June24_plan,4896,4281,3772,3309,2997,2509,2373,2212,2277,2024,1946,1749,E.B.28gNumeratorY59
Y59,Y59,E.B.28g,Numerator,Month,2024/25,E.B.28gNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28gNumeratorY59
Y59,Y59,E.B.28g,Denominator,Month,2024/25,E.B.28gDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28gDenominatorY59
Y59,Y59,E.B.28g,Denominator,Month,2024/25,E.B.28gDenominator,June24_plan,18009,18105,17325,16672,17008,16873,16469,16235,16687,17082,17328,17066,E.B.28gDenominatorY59
Y59,Y59,E.B.28g,Denominator,Month,2024/25,E.B.28gDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28gDenominatorY59
Y59,Y59,E.B.28h,Percentage,Month,2024/25,E.B.28hPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28hPercentageY59
Y59,Y59,E.B.28h,Percentage,Month,2024/25,E.B.28hPercentage,June24_plan,19.094693028095733,18.650900295619454,17.26797025612779,17.142857142857142,15.127831500861042,16.026076327583866,14.471544715447154,13.802622498274673,12.803561791689152,13.005701873472711,11.57439687630735,11.29054712515662,E.B.28hPercentageY59
Y59,Y59,E.B.28h,Percentage,Month,2024/25,E.B.28hPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28hPercentageY59
Y59,Y59,E.B.28h,Numerator,Month,2024/25,E.B.28hNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28hNumeratorY59
Y59,Y59,E.B.28h,Numerator,Month,2024/25,E.B.28hNumerator,June24_plan,1468,1388,1254,1254,1142,1180,1068,1000,949,958,830,811,E.B.28hNumeratorY59
Y59,Y59,E.B.28h,Numerator,Month,2024/25,E.B.28hNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28hNumeratorY59
Y59,Y59,E.B.28h,Denominator,Month,2024/25,E.B.28hDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28hDenominatorY59
Y59,Y59,E.B.28h,Denominator,Month,2024/25,E.B.28hDenominator,June24_plan,7688,7442,7262,7315,7549,7363,7380,7245,7412,7366,7171,7183,E.B.28hDenominatorY59
Y59,Y59,E.B.28h,Denominator,Month,2024/25,E.B.28hDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28hDenominatorY59
Y59,Y59,E.B.28k,Percentage,Month,2024/25,E.B.28kPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28kPercentageY59
Y59,Y59,E.B.28k,Percentage,Month,2024/25,E.B.28kPercentage,June24_plan,25.70955771738041,26.187856356907073,29.147894221351617,28.221835364337228,30.154459392127553,29.550117599959968,23.75037117687815,25.887696118909993,23.09908998988878,19.526938239159,17.40201215678055,15.26127641678057,E.B.28kPercentageY59
Y59,Y59,E.B.28k,Percentage,Month,2024/25,E.B.28kPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28kPercentageY59
Y59,Y59,E.B.28k,Numerator,Month,2024/25,E.B.28kNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28kNumeratorY59
Y59,Y59,E.B.28k,Numerator,Month,2024/25,E.B.28kNumerator,June24_plan,5127,5236,5952,5674,6052,5905,4799,5016,4569,3715,3321,2903,E.B.28kNumeratorY59
Y59,Y59,E.B.28k,Numerator,Month,2024/25,E.B.28kNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28kNumeratorY59
Y59,Y59,E.B.28k,Denominator,Month,2024/25,E.B.28kDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28kDenominatorY59
Y59,Y59,E.B.28k,Denominator,Month,2024/25,E.B.28kDenominator,June24_plan,19942,19994,20420,20105,20070,19983,20206,19376,19780,19025,19084,19022,E.B.28kDenominatorY59
Y59,Y59,E.B.28k,Denominator,Month,2024/25,E.B.28kDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.28kDenominatorY59
Y59,Y59,E.T.6,Percentage,Month,2024/25,E.T.6Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.6PercentageY59
Y59,Y59,E.T.6,Percentage,Month,2024/25,E.T.6Percentage,June24_plan,92.71201413427562,92.0924033762772,91.248334073745,91.9721577726218,91.27610208816704,91.04408352668212,92.85382830626448,92.25058004640373,93.87470997679814,93.17865429234338,92.90023201856148,92.43619489559164,E.T.6PercentageY59
Y59,Y59,E.T.6,Percentage,Month,2024/25,E.T.6Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.6PercentageY59
Y59,Y59,E.T.6,Numerator,Month,2024/25,E.T.6Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.6NumeratorY59
Y59,Y59,E.T.6,Numerator,Month,2024/25,E.T.6Numerator,June24_plan,2099,2073,2054,1982,1967,1962,2001,1988,2023,2008,2002,1992,E.T.6NumeratorY59
Y59,Y59,E.T.6,Numerator,Month,2024/25,E.T.6Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.6NumeratorY59
Y59,Y59,E.T.6,Denominator,Month,2024/25,E.T.6Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.6DenominatorY59
Y59,Y59,E.T.6,Denominator,Month,2024/25,E.T.6Denominator,June24_plan,2264,2251,2251,2155,2155,2155,2155,2155,2155,2155,2155,2155,E.T.6DenominatorY59
Y59,Y59,E.T.6,Denominator,Month,2024/25,E.T.6Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.6DenominatorY59
Y59,Y59,E.A.5,Count,Month,2024/25,E.A.5Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.5CountY59
Y59,Y59,E.A.5,Count,Month,2024/25,E.A.5Count,June24_plan,33,33,34,30,29,22,19,18,18,15,13,13,E.A.5CountY59
Y59,Y59,E.A.5,Count,Month,2024/25,E.A.5Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.5CountY59
Y59,Y59,E.A.4a,Percentage,Month,2024/25,E.A.4aPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aPercentageY59
Y59,Y59,E.A.4a,Percentage,Month,2024/25,E.A.4aPercentage,June24_plan,46.59159704564717,46.6804979253112,46.83943661971831,46.915417191255585,47.277840269966255,47.358792590898695,47.56372258446947,47.82811226272272,47.297646754590126,48.44821573869581,48.480548657916515,48.46927374301677,E.A.4aPercentageY59
Y59,Y59,E.A.4a,Percentage,Month,2024/25,E.A.4aPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aPercentageY59
Y59,Y59,E.A.4a,Numerator,Month,2024/25,E.A.4aNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aNumeratorY59
Y59,Y59,E.A.4a,Numerator,Month,2024/25,E.A.4aNumerator,June24_plan,3848,4050,4157,4099,4203,4142,4012,4107,3658,4168,4100,4338,E.A.4aNumeratorY59
Y59,Y59,E.A.4a,Numerator,Month,2024/25,E.A.4aNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aNumeratorY59
Y59,Y59,E.A.4a,Denominator,Month,2024/25,E.A.4aDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aDenominatorY59
Y59,Y59,E.A.4a,Denominator,Month,2024/25,E.A.4aDenominator,June24_plan,8259,8676,8875,8737,8890,8746,8435,8587,7734,8603,8457,8950,E.A.4aDenominatorY59
Y59,Y59,E.A.4a,Denominator,Month,2024/25,E.A.4aDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4aDenominatorY59
Y59,Y59,E.A.4b,Percentage,Month,2024/25,E.A.4bPercentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bPercentageY59
Y59,Y59,E.A.4b,Percentage,Month,2024/25,E.A.4bPercentage,June24_plan,65.5272564789991,68.03827751196172,67.92118432026689,67.61012981485422,67.20711297071131,67.50822106714756,67.52277466798375,66.9651526594023,67.1634672707762,67.81684027777779,67.817359655895,67.8649577993123,E.A.4bPercentageY59
Y59,Y59,E.A.4b,Percentage,Month,2024/25,E.A.4bPercentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bPercentageY59
Y59,Y59,E.A.4b,Numerator,Month,2024/25,E.A.4bNumerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bNumeratorY59
Y59,Y59,E.A.4b,Numerator,Month,2024/25,E.A.4bNumerator,June24_plan,5866,6399,6515,6354,6425,6364,6152,6207,5633,6250,6149,6513,E.A.4bNumeratorY59
Y59,Y59,E.A.4b,Numerator,Month,2024/25,E.A.4bNumerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bNumeratorY59
Y59,Y59,E.A.4b,Denominator,Month,2024/25,E.A.4bDenominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bDenominatorY59
Y59,Y59,E.A.4b,Denominator,Month,2024/25,E.A.4bDenominator,June24_plan,8952,9405,9592,9398,9560,9427,9111,9269,8387,9216,9067,9597,E.A.4bDenominatorY59
Y59,Y59,E.A.4b,Denominator,Month,2024/25,E.A.4bDenominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.4bDenominatorY59
Y59,Y59,E.A.S.1,Percentage,Month,2024/25,E.A.S.1Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1PercentageY59
Y59,Y59,E.A.S.1,Percentage,Month,2024/25,E.A.S.1Percentage,June24_plan,62.596471230794805,62.69683872853835,62.83164210642509,62.92477834222068,63.26131517564734,63.35616975245739,63.42551642622873,63.6215844431939,63.62373579722812,63.78866680660183,64.00565006829753,64.27160092052348,E.A.S.1PercentageY59
Y59,Y59,E.A.S.1,Percentage,Month,2024/25,E.A.S.1Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1PercentageY59
Y59,Y59,E.A.S.1,Numerator,Month,2024/25,E.A.S.1Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1NumeratorY59
Y59,Y59,E.A.S.1,Numerator,Month,2024/25,E.A.S.1Numerator,June24_plan,79080,79351,79690,79771,80550,80826,81028,81400,81530,82052,82470,82947,E.A.S.1NumeratorY59
Y59,Y59,E.A.S.1,Numerator,Month,2024/25,E.A.S.1Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1NumeratorY59
Y59,Y59,E.A.S.1,Denominator,Month,2024/25,E.A.S.1Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1DenominatorY59
Y59,Y59,E.A.S.1,Denominator,Month,2024/25,E.A.S.1Denominator,June24_plan,126333,126563,126831,126772,127329,127574,127753,127944,128144,128631,128848,129057,E.A.S.1DenominatorY59
Y59,Y59,E.A.S.1,Denominator,Month,2024/25,E.A.S.1Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.A.S.1DenominatorY59
Y59,Y59,E.H.13,Percentage,Quarter,2024/25,E.H.13Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13PercentageY59
Y59,Y59,E.H.13,Percentage,Quarter,2024/25,E.H.13Percentage,June24_plan,NA,NA,53.42696044155496,NA,NA,57.15612013321937,NA,NA,60.32525359754659,NA,NA,64.974981090359,E.H.13PercentageY59
Y59,Y59,E.H.13,Percentage,Quarter,2024/25,E.H.13Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13PercentageY59
Y59,Y59,E.H.13,Numerator,Quarter,2024/25,E.H.13Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13NumeratorY59
Y59,Y59,E.H.13,Numerator,Quarter,2024/25,E.H.13Numerator,June24_plan,NA,NA,35912,NA,NA,38785,NA,NA,40915,NA,NA,44669,E.H.13NumeratorY59
Y59,Y59,E.H.13,Numerator,Quarter,2024/25,E.H.13Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13NumeratorY59
Y59,Y59,E.H.13,Denominator,Quarter,2024/25,E.H.13Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13DenominatorY59
Y59,Y59,E.H.13,Denominator,Quarter,2024/25,E.H.13Denominator,June24_plan,NA,NA,67217,NA,NA,67858,NA,NA,67824,NA,NA,68748,E.H.13DenominatorY59
Y59,Y59,E.H.13,Denominator,Quarter,2024/25,E.H.13Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.13DenominatorY59
Y59,Y59,E.H.31,Count,Month,2024/25,E.H.31Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.31CountY59
Y59,Y59,E.H.31,Count,Month,2024/25,E.H.31Count,June24_plan,54496,55026,56028,58514,61011,62505,64984,65987,66987,68965,68964,70175,E.H.31CountY59
Y59,Y59,E.H.31,Count,Month,2024/25,E.H.31Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.31CountY59
Y59,Y59,E.H.15,Count,Month,2024/25,E.H.15Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.15CountY59
Y59,Y59,E.H.15,Count,Month,2024/25,E.H.15Count,June24_plan,8430,8473,8528,8574,8621,8666,8707,8748,8792,8834,8877,8919,E.H.15CountY59
Y59,Y59,E.H.15,Count,Month,2024/25,E.H.15Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.15CountY59
Y59,Y59,E.H.9,Count,Month,2024/25,E.H.9Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.9CountY59
Y59,Y59,E.H.9,Count,Month,2024/25,E.H.9Count,June24_plan,121785,122658,123387,123996,124638,125293,126010,126819,127519,128179,128781,129614,E.H.9CountY59
Y59,Y59,E.H.9,Count,Month,2024/25,E.H.9Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.H.9CountY59
Y59,Y59,E.D.22,Percentage,Quarter,2024/25,E.D.22Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22PercentageY59
Y59,Y59,E.D.22,Percentage,Quarter,2024/25,E.D.22Percentage,June24_plan,NA,NA,38.87449972100461,NA,NA,38.9692333695874,NA,NA,39.06397962243423,NA,NA,39.76342804723523,E.D.22PercentageY59
Y59,Y59,E.D.22,Percentage,Quarter,2024/25,E.D.22Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22PercentageY59
Y59,Y59,E.D.22,Numerator,Quarter,2024/25,E.D.22Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22NumeratorY59
Y59,Y59,E.D.22,Numerator,Quarter,2024/25,E.D.22Numerator,June24_plan,NA,NA,3084234,NA,NA,3091750,NA,NA,3099267,NA,NA,3154760,E.D.22NumeratorY59
Y59,Y59,E.D.22,Numerator,Quarter,2024/25,E.D.22Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22NumeratorY59
Y59,Y59,E.D.22,Denominator,Quarter,2024/25,E.D.22Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22DenominatorY59
Y59,Y59,E.D.22,Denominator,Quarter,2024/25,E.D.22Denominator,June24_plan,NA,NA,7933823,NA,NA,7933823,NA,NA,7933823,NA,NA,7933823,E.D.22DenominatorY59
Y59,Y59,E.D.22,Denominator,Quarter,2024/25,E.D.22Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.22DenominatorY59
Y59,Y59,E.D.23,Percentage,Quarter,2024/25,E.D.23Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23PercentageY59
Y59,Y59,E.D.23,Percentage,Quarter,2024/25,E.D.23Percentage,June24_plan,NA,NA,68.7600963416981,NA,NA,69.58164100046496,NA,NA,70.3502221128903,NA,NA,71.4150067622626,E.D.23PercentageY59
Y59,Y59,E.D.23,Percentage,Quarter,2024/25,E.D.23Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23PercentageY59
Y59,Y59,E.D.23,Numerator,Quarter,2024/25,E.D.23Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23NumeratorY59
Y59,Y59,E.D.23,Numerator,Quarter,2024/25,E.D.23Numerator,June24_plan,NA,NA,1296955,NA,NA,1312451,NA,NA,1326948,NA,NA,1347032,E.D.23NumeratorY59
Y59,Y59,E.D.23,Numerator,Quarter,2024/25,E.D.23Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23NumeratorY59
Y59,Y59,E.D.23,Denominator,Quarter,2024/25,E.D.23Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23DenominatorY59
Y59,Y59,E.D.23,Denominator,Quarter,2024/25,E.D.23Denominator,June24_plan,NA,NA,1886203,NA,NA,1886203,NA,NA,1886203,NA,NA,1886203,E.D.23DenominatorY59
Y59,Y59,E.D.23,Denominator,Quarter,2024/25,E.D.23Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.23DenominatorY59
Y59,Y59,E.T.8,Count,Month,2024/25,E.T.8Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.8CountY59
Y59,Y59,E.T.8,Count,Month,2024/25,E.T.8Count,June24_plan,14092,14657,14722,14678,14779,14675,15474,15463,16511,16841,15531,15581,E.T.8CountY59
Y59,Y59,E.T.8,Count,Month,2024/25,E.T.8Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.8CountY59
Y59,Y59,E.D.24,Percentage,Quarter,2024/25,E.D.24Percentage,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24PercentageY59
Y59,Y59,E.D.24,Percentage,Quarter,2024/25,E.D.24Percentage,June24_plan,NA,NA,74.95947460233536,NA,NA,79.29114916194796,NA,NA,84.8632326738475,NA,NA,96.8536308370005,E.D.24PercentageY59
Y59,Y59,E.D.24,Percentage,Quarter,2024/25,E.D.24Percentage,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24PercentageY59
Y59,Y59,E.D.24,Numerator,Quarter,2024/25,E.D.24Numerator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24NumeratorY59
Y59,Y59,E.D.24,Numerator,Quarter,2024/25,E.D.24Numerator,June24_plan,NA,NA,2107492,NA,NA,2300048,NA,NA,2385937,NA,NA,2679825,E.D.24NumeratorY59
Y59,Y59,E.D.24,Numerator,Quarter,2024/25,E.D.24Numerator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24NumeratorY59
Y59,Y59,E.D.24,Denominator,Quarter,2024/25,E.D.24Denominator,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24DenominatorY59
Y59,Y59,E.D.24,Denominator,Quarter,2024/25,E.D.24Denominator,June24_plan,NA,NA,2811508.5,NA,NA,2900762.6,NA,NA,2811508.5,NA,NA,2766881.3,E.D.24DenominatorY59
Y59,Y59,E.D.24,Denominator,Quarter,2024/25,E.D.24Denominator,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.D.24DenominatorY59
Y59,Y59,E.T.9,Count,Quarter,2024/25,E.T.9Count,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9CountY59
Y59,Y59,E.T.9,Count,Quarter,2024/25,E.T.9Count,June24_plan,NA,NA,3467,NA,NA,2884,NA,NA,2467,NA,NA,2063,E.T.9CountY59
Y59,Y59,E.T.9,Count,Quarter,2024/25,E.T.9Count,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9CountY59
Y59,Y59,E.T.9a,Count,Quarter,2024/25,E.T.9aCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9aCountY59
Y59,Y59,E.T.9a,Count,Quarter,2024/25,E.T.9aCount,June24_plan,NA,NA,2501,NA,NA,2122,NA,NA,1756,NA,NA,1394,E.T.9aCountY59
Y59,Y59,E.T.9a,Count,Quarter,2024/25,E.T.9aCount,variance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9aCountY59
Y59,Y59,E.T.9b,Count,Quarter,2024/25,E.T.9bCount,current_actuals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.T.9bCountY59
Y59,Y59,E.T.9b,Count,Quarter,2024/25,E.T.9bCount,June24_plan,NA,NA,966,NA,NA,762,NA,NA,711,NA,NA,669,E.T.9bCountY59
