icb_code,org_code,dimension_name,source,planning_ref,measure_type,metric_value,ref_key
QNQ,RDU,Jul-24,current_actuals,E.B.35,Percentage,71.60493827160494,E.B.35Percentage
QXU,RTP,Jul-24,current_actuals,E.B.35,Denominator,213.5,E.B.35Denominator
QXU,RTP,Jul-24,current_actuals,E.B.35,Numerator,147.5,E.B.35Numerator
QXU,RTP,Jul-24,current_actuals,E.B.35,Percentage,69.08665105386417,E.B.35Percentage
QRL,RN5,Jul-24,current_actuals,E.B.35,Denominator,273,E.B.35Denominator
QRL,RN5,Jul-24,current_actuals,E.B.35,Numerator,198.5,E.B.35Numerator
QRL,RN5,Jul-24,current_actuals,E.B.35,Percentage,72.7106227106227,E.B.35Percentage
QXU,RTK,Jul-24,current_actuals,E.B.35,Denominator,193.5,E.B.35Denominator
QXU,RTK,Jul-24,current_actuals,E.B.35,Numerator,167.5,E.B.35Numerator
QXU,RTK,Jul-24,current_actuals,E.B.35,Percentage,86.56330749354005,E.B.35Percentage
QNQ,QNQ,Jul-24,current_actuals,E.B.35,Denominator,337,E.B.35Denominator
QNQ,QNQ,Jul-24,current_actuals,E.B.35,Numerator,248,E.B.35Numerator
QNQ,QNQ,Jul-24,current_actuals,E.B.35,Percentage,73.59050445103857,E.B.35Percentage
QKS,RN7,Jul-24,current_actuals,E.B.35,Denominator,81.5,E.B.35Denominator
QKS,RN7,Jul-24,current_actuals,E.B.35,Numerator,64,E.B.35Numerator
QKS,RN7,Jul-24,current_actuals,E.B.35,Percentage,78.52760736196319,E.B.35Percentage
QNX,RYR,Jul-24,current_actuals,E.B.35,Denominator,576.5,E.B.35Denominator
QNX,RYR,Jul-24,current_actuals,E.B.35,Numerator,338,E.B.35Numerator
QNX,RYR,Jul-24,current_actuals,E.B.35,Percentage,58.62966175195143,E.B.35Percentage
QXU,QXU,Jul-24,current_actuals,E.B.35,Denominator,575,E.B.35Denominator
QXU,QXU,Jul-24,current_actuals,E.B.35,Numerator,476,E.B.35Numerator
QXU,QXU,Jul-24,current_actuals,E.B.35,Percentage,82.78260869565217,E.B.35Percentage
QKS,QKS,Jul-24,current_actuals,E.B.35,Denominator,1045,E.B.35Denominator
QKS,QKS,Jul-24,current_actuals,E.B.35,Numerator,777,E.B.35Numerator
QKS,QKS,Jul-24,current_actuals,E.B.35,Percentage,74.35406698564593,E.B.35Percentage
QRL,QRL,Jun-24,current_actuals,E.B.35,Denominator,934,E.B.35Denominator
QRL,QRL,Jun-24,current_actuals,E.B.35,Numerator,681,E.B.35Numerator
QRL,QRL,Jun-24,current_actuals,E.B.35,Percentage,72.91220556745182,E.B.35Percentage
QRL,RHM,Jun-24,current_actuals,E.B.35,Denominator,257,E.B.35Denominator
QRL,RHM,Jun-24,current_actuals,E.B.35,Numerator,190.5,E.B.35Numerator
QRL,RHM,Jun-24,current_actuals,E.B.35,Percentage,74.12451361867704,E.B.35Percentage
QNX,RPC,Jun-24,current_actuals,E.B.35,Denominator,58.5,E.B.35Denominator
QNX,RPC,Jun-24,current_actuals,E.B.35,Numerator,50.5,E.B.35Numerator
QNX,RPC,Jun-24,current_actuals,E.B.35,Percentage,86.32478632478633,E.B.35Percentage
QKS,RPA,Jun-24,current_actuals,E.B.35,Denominator,132.5,E.B.35Denominator
QKS,RPA,Jun-24,current_actuals,E.B.35,Numerator,96,E.B.35Numerator
QKS,RPA,Jun-24,current_actuals,E.B.35,Percentage,72.45283018867924,E.B.35Percentage
QKS,RWF,Jun-24,current_actuals,E.B.35,Denominator,208.5,E.B.35Denominator
QKS,RWF,Jun-24,current_actuals,E.B.35,Numerator,178,E.B.35Numerator
QKS,RWF,Jun-24,current_actuals,E.B.35,Percentage,85.37170263788968,E.B.35Percentage
QKS,RVV,Jun-24,current_actuals,E.B.35,Denominator,385.5,E.B.35Denominator
QKS,RVV,Jun-24,current_actuals,E.B.35,Numerator,243,E.B.35Numerator
QKS,RVV,Jun-24,current_actuals,E.B.35,Percentage,63.035019455252915,E.B.35Percentage
QNX,QNX,Jun-24,current_actuals,E.B.35,Denominator,995,E.B.35Denominator
QNX,QNX,Jun-24,current_actuals,E.B.35,Numerator,649,E.B.35Numerator
QNX,QNX,Jun-24,current_actuals,E.B.35,Percentage,65.22613065326634,E.B.35Percentage
QU9,RXQ,Jun-24,current_actuals,E.B.35,Denominator,204,E.B.35Denominator
QU9,RXQ,Jun-24,current_actuals,E.B.35,Numerator,125,E.B.35Numerator
QU9,RXQ,Jun-24,current_actuals,E.B.35,Percentage,61.274509803921575,E.B.35Percentage
QRL,R1F,Jun-24,current_actuals,E.B.35,Denominator,85,E.B.35Denominator
QRL,R1F,Jun-24,current_actuals,E.B.35,Numerator,50,E.B.35Numerator
QRL,R1F,Jun-24,current_actuals,E.B.35,Percentage,58.82352941176471,E.B.35Percentage
QU9,RHW,Jun-24,current_actuals,E.B.35,Denominator,203.5,E.B.35Denominator
QU9,RHW,Jun-24,current_actuals,E.B.35,Numerator,147.5,E.B.35Numerator
QU9,RHW,Jun-24,current_actuals,E.B.35,Percentage,72.48157248157248,E.B.35Percentage
QRL,RHU,Jun-24,current_actuals,E.B.35,Denominator,316.5,E.B.35Denominator
QRL,RHU,Jun-24,current_actuals,E.B.35,Numerator,228.5,E.B.35Numerator
QRL,RHU,Jun-24,current_actuals,E.B.35,Percentage,72.1958925750395,E.B.35Percentage
QNX,RXC,Jun-24,current_actuals,E.B.35,Denominator,256,E.B.35Denominator
QNX,RXC,Jun-24,current_actuals,E.B.35,Numerator,187.5,E.B.35Numerator
QNX,RXC,Jun-24,current_actuals,E.B.35,Percentage,73.2421875,E.B.35Percentage
QNQ,RDU,Jun-24,current_actuals,E.B.35,Denominator,321,E.B.35Denominator
QNQ,RDU,Jun-24,current_actuals,E.B.35,Numerator,230,E.B.35Numerator
QNQ,RDU,Jun-24,current_actuals,E.B.35,Percentage,71.65109034267913,E.B.35Percentage
QXU,RTP,Jun-24,current_actuals,E.B.35,Denominator,183,E.B.35Denominator
QXU,RTP,Jun-24,current_actuals,E.B.35,Numerator,139.5,E.B.35Numerator
QXU,RTP,Jun-24,current_actuals,E.B.35,Percentage,76.22950819672131,E.B.35Percentage
QRL,RN5,Jun-24,current_actuals,E.B.35,Denominator,267.5,E.B.35Denominator
QRL,RN5,Jun-24,current_actuals,E.B.35,Numerator,199.5,E.B.35Numerator
QRL,RN5,Jun-24,current_actuals,E.B.35,Percentage,74.57943925233644,E.B.35Percentage
QXU,RTK,Jun-24,current_actuals,E.B.35,Denominator,176,E.B.35Denominator
QXU,RTK,Jun-24,current_actuals,E.B.35,Numerator,148,E.B.35Numerator
QXU,RTK,Jun-24,current_actuals,E.B.35,Percentage,84.0909090909091,E.B.35Percentage
QNQ,QNQ,Jun-24,current_actuals,E.B.35,Denominator,319,E.B.35Denominator
QNQ,QNQ,Jun-24,current_actuals,E.B.35,Numerator,222,E.B.35Numerator
QNQ,QNQ,Jun-24,current_actuals,E.B.35,Percentage,69.59247648902821,E.B.35Percentage
QKS,RN7,Jun-24,current_actuals,E.B.35,Denominator,86,E.B.35Denominator
QKS,RN7,Jun-24,current_actuals,E.B.35,Numerator,60,E.B.35Numerator
QKS,RN7,Jun-24,current_actuals,E.B.35,Percentage,69.76744186046511,E.B.35Percentage
QNX,RYR,Jun-24,current_actuals,E.B.35,Denominator,542.5,E.B.35Denominator
QNX,RYR,Jun-24,current_actuals,E.B.35,Numerator,315,E.B.35Numerator
QNX,RYR,Jun-24,current_actuals,E.B.35,Percentage,58.06451612903226,E.B.35Percentage
QXU,QXU,Jun-24,current_actuals,E.B.35,Denominator,508,E.B.35Denominator
QXU,QXU,Jun-24,current_actuals,E.B.35,Numerator,408,E.B.35Numerator
QXU,QXU,Jun-24,current_actuals,E.B.35,Percentage,80.31496062992126,E.B.35Percentage
QKS,QKS,Jun-24,current_actuals,E.B.35,Denominator,879,E.B.35Denominator
QKS,QKS,Jun-24,current_actuals,E.B.35,Numerator,627,E.B.35Numerator
QKS,QKS,Jun-24,current_actuals,E.B.35,Percentage,71.33105802047781,E.B.35Percentage
QRL,QRL,May-24,current_actuals,E.B.35,Denominator,951,E.B.35Denominator
QRL,QRL,May-24,current_actuals,E.B.35,Numerator,620,E.B.35Numerator
QRL,QRL,May-24,current_actuals,E.B.35,Percentage,65.19453207150369,E.B.35Percentage
QRL,RHM,May-24,current_actuals,E.B.35,Denominator,275.5,E.B.35Denominator
QRL,RHM,May-24,current_actuals,E.B.35,Numerator,192,E.B.35Numerator
QRL,RHM,May-24,current_actuals,E.B.35,Percentage,69.69147005444646,E.B.35Percentage
QNX,RPC,May-24,current_actuals,E.B.35,Denominator,60.5,E.B.35Denominator
QNX,RPC,May-24,current_actuals,E.B.35,Numerator,52.5,E.B.35Numerator
QNX,RPC,May-24,current_actuals,E.B.35,Percentage,86.77685950413223,E.B.35Percentage
QKS,RPA,May-24,current_actuals,E.B.35,Denominator,162.5,E.B.35Denominator
QKS,RPA,May-24,current_actuals,E.B.35,Numerator,114.5,E.B.35Numerator
QKS,RPA,May-24,current_actuals,E.B.35,Percentage,70.46153846153847,E.B.35Percentage
QKS,RWF,May-24,current_actuals,E.B.35,Denominator,235,E.B.35Denominator
QKS,RWF,May-24,current_actuals,E.B.35,Numerator,200.5,E.B.35Numerator
QKS,RWF,May-24,current_actuals,E.B.35,Percentage,85.31914893617021,E.B.35Percentage
QKS,RVV,May-24,current_actuals,E.B.35,Denominator,361,E.B.35Denominator
QKS,RVV,May-24,current_actuals,E.B.35,Numerator,231.5,E.B.35Numerator
QKS,RVV,May-24,current_actuals,E.B.35,Percentage,64.12742382271468,E.B.35Percentage
QNX,QNX,May-24,current_actuals,E.B.35,Denominator,1009,E.B.35Denominator
QNX,QNX,May-24,current_actuals,E.B.35,Numerator,622,E.B.35Numerator
QNX,QNX,May-24,current_actuals,E.B.35,Percentage,61.64519326065411,E.B.35Percentage
QU9,RXQ,May-24,current_actuals,E.B.35,Denominator,223.5,E.B.35Denominator
QU9,RXQ,May-24,current_actuals,E.B.35,Numerator,145,E.B.35Numerator
QU9,RXQ,May-24,current_actuals,E.B.35,Percentage,64.87695749440716,E.B.35Percentage
QRL,R1F,May-24,current_actuals,E.B.35,Denominator,74,E.B.35Denominator
QRL,R1F,May-24,current_actuals,E.B.35,Numerator,38,E.B.35Numerator
QRL,R1F,May-24,current_actuals,E.B.35,Percentage,51.35135135135135,E.B.35Percentage
QU9,RHW,May-24,current_actuals,E.B.35,Denominator,240.5,E.B.35Denominator
QU9,RHW,May-24,current_actuals,E.B.35,Numerator,171,E.B.35Numerator
QU9,RHW,May-24,current_actuals,E.B.35,Percentage,71.10187110187111,E.B.35Percentage
QRL,RHU,May-24,current_actuals,E.B.35,Denominator,299,E.B.35Denominator
QRL,RHU,May-24,current_actuals,E.B.35,Numerator,197.5,E.B.35Numerator
QRL,RHU,May-24,current_actuals,E.B.35,Percentage,66.05351170568562,E.B.35Percentage
QNX,RXC,May-24,current_actuals,E.B.35,Denominator,256,E.B.35Denominator
QNX,RXC,May-24,current_actuals,E.B.35,Numerator,151.5,E.B.35Numerator
QNX,RXC,May-24,current_actuals,E.B.35,Percentage,59.1796875,E.B.35Percentage
QNQ,RDU,May-24,current_actuals,E.B.35,Denominator,343,E.B.35Denominator
QNQ,RDU,May-24,current_actuals,E.B.35,Numerator,237.5,E.B.35Numerator
QNQ,RDU,May-24,current_actuals,E.B.35,Percentage,69.24198250728864,E.B.35Percentage
QXU,RTP,May-24,current_actuals,E.B.35,Denominator,204,E.B.35Denominator
QXU,RTP,May-24,current_actuals,E.B.35,Numerator,143.5,E.B.35Numerator
QXU,RTP,May-24,current_actuals,E.B.35,Percentage,70.34313725490196,E.B.35Percentage
QRL,RN5,May-24,current_actuals,E.B.35,Denominator,293.5,E.B.35Denominator
QRL,RN5,May-24,current_actuals,E.B.35,Numerator,177.5,E.B.35Numerator
QRL,RN5,May-24,current_actuals,E.B.35,Percentage,60.477001703577514,E.B.35Percentage
QXU,RTK,May-24,current_actuals,E.B.35,Denominator,148.5,E.B.35Denominator
QXU,RTK,May-24,current_actuals,E.B.35,Numerator,114,E.B.35Numerator
QXU,RTK,May-24,current_actuals,E.B.35,Percentage,76.76767676767676,E.B.35Percentage
QNQ,QNQ,May-24,current_actuals,E.B.35,Denominator,348,E.B.35Denominator
QNQ,QNQ,May-24,current_actuals,E.B.35,Numerator,237,E.B.35Numerator
QNQ,QNQ,May-24,current_actuals,E.B.35,Percentage,68.10344827586206,E.B.35Percentage
QKS,RN7,May-24,current_actuals,E.B.35,Denominator,72.5,E.B.35Denominator
QKS,RN7,May-24,current_actuals,E.B.35,Numerator,52.5,E.B.35Numerator
QKS,RN7,May-24,current_actuals,E.B.35,Percentage,72.41379310344827,E.B.35Percentage
QNX,RYR,May-24,current_actuals,E.B.35,Denominator,544,E.B.35Denominator
QNX,RYR,May-24,current_actuals,E.B.35,Numerator,323,E.B.35Numerator
QNX,RYR,May-24,current_actuals,E.B.35,Percentage,59.375,E.B.35Percentage
QXU,QXU,May-24,current_actuals,E.B.35,Denominator,516,E.B.35Denominator
QXU,QXU,May-24,current_actuals,E.B.35,Numerator,416,E.B.35Numerator
QXU,QXU,May-24,current_actuals,E.B.35,Percentage,80.62015503875969,E.B.35Percentage
QKS,QKS,May-24,current_actuals,E.B.35,Denominator,897,E.B.35Denominator
QKS,QKS,May-24,current_actuals,E.B.35,Numerator,648,E.B.35Numerator
QKS,QKS,May-24,current_actuals,E.B.35,Percentage,72.24080267558529,E.B.35Percentage
QRL,QRL,Oct-24,current_actuals,E.B.35,Denominator,1042,E.B.35Denominator
QRL,QRL,Oct-24,current_actuals,E.B.35,Numerator,776,E.B.35Numerator
QRL,QRL,Oct-24,current_actuals,E.B.35,Percentage,74.4721689059501,E.B.35Percentage
QRL,RHM,Oct-24,current_actuals,E.B.35,Denominator,293,E.B.35Denominator
QRL,RHM,Oct-24,current_actuals,E.B.35,Numerator,227,E.B.35Numerator
QRL,RHM,Oct-24,current_actuals,E.B.35,Percentage,77.47440273037543,E.B.35Percentage
QNX,RPC,Oct-24,current_actuals,E.B.35,Denominator,100,E.B.35Denominator
QNX,RPC,Oct-24,current_actuals,E.B.35,Numerator,79.5,E.B.35Numerator
QNX,RPC,Oct-24,current_actuals,E.B.35,Percentage,79.5,E.B.35Percentage
QKS,RPA,Oct-24,current_actuals,E.B.35,Denominator,150.5,E.B.35Denominator
QKS,RPA,Oct-24,current_actuals,E.B.35,Numerator,98.5,E.B.35Numerator
QKS,RPA,Oct-24,current_actuals,E.B.35,Percentage,65.4485049833887,E.B.35Percentage
QKS,RWF,Oct-24,current_actuals,E.B.35,Denominator,229,E.B.35Denominator
QKS,RWF,Oct-24,current_actuals,E.B.35,Numerator,197,E.B.35Numerator
QKS,RWF,Oct-24,current_actuals,E.B.35,Percentage,86.02620087336244,E.B.35Percentage
QKS,RVV,Oct-24,current_actuals,E.B.35,Denominator,359.5,E.B.35Denominator
QKS,RVV,Oct-24,current_actuals,E.B.35,Numerator,253,E.B.35Numerator
QKS,RVV,Oct-24,current_actuals,E.B.35,Percentage,70.37552155771905,E.B.35Percentage
QNX,QNX,Oct-24,current_actuals,E.B.35,Denominator,1073,E.B.35Denominator
QNX,QNX,Oct-24,current_actuals,E.B.35,Numerator,671,E.B.35Numerator
QNX,QNX,Oct-24,current_actuals,E.B.35,Percentage,62.5349487418453,E.B.35Percentage
QU9,RXQ,Oct-24,current_actuals,E.B.35,Denominator,212,E.B.35Denominator
QU9,RXQ,Oct-24,current_actuals,E.B.35,Numerator,104.5,E.B.35Numerator
QU9,RXQ,Oct-24,current_actuals,E.B.35,Percentage,49.29245283018868,E.B.35Percentage
QRL,R1F,Oct-24,current_actuals,E.B.35,Denominator,73,E.B.35Denominator
QRL,R1F,Oct-24,current_actuals,E.B.35,Numerator,36.5,E.B.35Numerator
QRL,R1F,Oct-24,current_actuals,E.B.35,Percentage,50,E.B.35Percentage
QU9,RHW,Oct-24,current_actuals,E.B.35,Denominator,227.5,E.B.35Denominator
QU9,RHW,Oct-24,current_actuals,E.B.35,Numerator,173.5,E.B.35Numerator
QU9,RHW,Oct-24,current_actuals,E.B.35,Percentage,76.26373626373626,E.B.35Percentage
QRL,RHU,Oct-24,current_actuals,E.B.35,Denominator,344.5,E.B.35Denominator
QRL,RHU,Oct-24,current_actuals,E.B.35,Numerator,277,E.B.35Numerator
QRL,RHU,Oct-24,current_actuals,E.B.35,Percentage,80.40638606676342,E.B.35Percentage
QNX,RXC,Oct-24,current_actuals,E.B.35,Denominator,267,E.B.35Denominator
QNX,RXC,Oct-24,current_actuals,E.B.35,Numerator,200.5,E.B.35Numerator
QNX,RXC,Oct-24,current_actuals,E.B.35,Percentage,75.09363295880149,E.B.35Percentage
QNQ,RDU,Oct-24,current_actuals,E.B.35,Denominator,302,E.B.35Denominator
QNQ,RDU,Oct-24,current_actuals,E.B.35,Numerator,217,E.B.35Numerator
QNQ,RDU,Oct-24,current_actuals,E.B.35,Percentage,71.8543046357616,E.B.35Percentage
QXU,RTP,Oct-24,current_actuals,E.B.35,Denominator,179,E.B.35Denominator
QXU,RTP,Oct-24,current_actuals,E.B.35,Numerator,133.5,E.B.35Numerator
QXU,RTP,Oct-24,current_actuals,E.B.35,Percentage,74.58100558659217,E.B.35Percentage
QRL,RN5,Oct-24,current_actuals,E.B.35,Denominator,279,E.B.35Denominator
QRL,RN5,Oct-24,current_actuals,E.B.35,Numerator,200,E.B.35Numerator
QRL,RN5,Oct-24,current_actuals,E.B.35,Percentage,71.68458781362007,E.B.35Percentage
QXU,RTK,Oct-24,current_actuals,E.B.35,Denominator,207,E.B.35Denominator
QXU,RTK,Oct-24,current_actuals,E.B.35,Numerator,178,E.B.35Numerator
QXU,RTK,Oct-24,current_actuals,E.B.35,Percentage,85.99033816425121,E.B.35Percentage
QNQ,QNQ,Oct-24,current_actuals,E.B.35,Denominator,319,E.B.35Denominator
QNQ,QNQ,Oct-24,current_actuals,E.B.35,Numerator,231,E.B.35Numerator
QNQ,QNQ,Oct-24,current_actuals,E.B.35,Percentage,72.41379310344827,E.B.35Percentage
QKS,RN7,Oct-24,current_actuals,E.B.35,Denominator,98,E.B.35Denominator
QKS,RN7,Oct-24,current_actuals,E.B.35,Numerator,73,E.B.35Numerator
QKS,RN7,Oct-24,current_actuals,E.B.35,Percentage,74.48979591836735,E.B.35Percentage
QNX,RYR,Oct-24,current_actuals,E.B.35,Denominator,592,E.B.35Denominator
QNX,RYR,Oct-24,current_actuals,E.B.35,Numerator,330,E.B.35Numerator
QNX,RYR,Oct-24,current_actuals,E.B.35,Percentage,55.74324324324324,E.B.35Percentage
QXU,QXU,Oct-24,current_actuals,E.B.35,Denominator,600,E.B.35Denominator
QXU,QXU,Oct-24,current_actuals,E.B.35,Numerator,485,E.B.35Numerator
QXU,QXU,Oct-24,current_actuals,E.B.35,Percentage,80.83333333333333,E.B.35Percentage
QKS,QKS,Oct-24,current_actuals,E.B.35,Denominator,928,E.B.35Denominator
QKS,QKS,Oct-24,current_actuals,E.B.35,Numerator,672,E.B.35Numerator
QKS,QKS,Oct-24,current_actuals,E.B.35,Percentage,72.41379310344827,E.B.35Percentage
QRL,QRL,Sep-24,current_actuals,E.B.35,Denominator,907,E.B.35Denominator
QRL,QRL,Sep-24,current_actuals,E.B.35,Numerator,658,E.B.35Numerator
QRL,QRL,Sep-24,current_actuals,E.B.35,Percentage,72.54685777287762,E.B.35Percentage
QRL,RHM,Sep-24,current_actuals,E.B.35,Denominator,248.5,E.B.35Denominator
QRL,RHM,Sep-24,current_actuals,E.B.35,Numerator,194,E.B.35Numerator
QRL,RHM,Sep-24,current_actuals,E.B.35,Percentage,78.06841046277665,E.B.35Percentage
QNX,RPC,Sep-24,current_actuals,E.B.35,Denominator,77,E.B.35Denominator
QNX,RPC,Sep-24,current_actuals,E.B.35,Numerator,61,E.B.35Numerator
QNX,RPC,Sep-24,current_actuals,E.B.35,Percentage,79.22077922077922,E.B.35Percentage
QKS,RPA,Sep-24,current_actuals,E.B.35,Denominator,134.5,E.B.35Denominator
QKS,RPA,Sep-24,current_actuals,E.B.35,Numerator,99,E.B.35Numerator
QKS,RPA,Sep-24,current_actuals,E.B.35,Percentage,73.60594795539033,E.B.35Percentage
QKS,RWF,Sep-24,current_actuals,E.B.35,Denominator,239.5,E.B.35Denominator
QKS,RWF,Sep-24,current_actuals,E.B.35,Numerator,204,E.B.35Numerator
QKS,RWF,Sep-24,current_actuals,E.B.35,Percentage,85.17745302713988,E.B.35Percentage
QKS,RVV,Sep-24,current_actuals,E.B.35,Denominator,351.5,E.B.35Denominator
QKS,RVV,Sep-24,current_actuals,E.B.35,Numerator,256,E.B.35Numerator
QKS,RVV,Sep-24,current_actuals,E.B.35,Percentage,72.83072546230441,E.B.35Percentage
QNX,QNX,Sep-24,current_actuals,E.B.35,Denominator,975,E.B.35Denominator
QNX,QNX,Sep-24,current_actuals,E.B.35,Numerator,604,E.B.35Numerator
QNX,QNX,Sep-24,current_actuals,E.B.35,Percentage,61.94871794871795,E.B.35Percentage
QU9,RXQ,Sep-24,current_actuals,E.B.35,Denominator,184.5,E.B.35Denominator
QU9,RXQ,Sep-24,current_actuals,E.B.35,Numerator,107,E.B.35Numerator
QU9,RXQ,Sep-24,current_actuals,E.B.35,Percentage,57.994579945799465,E.B.35Percentage
QRL,R1F,Sep-24,current_actuals,E.B.35,Denominator,66.5,E.B.35Denominator
QRL,R1F,Sep-24,current_actuals,E.B.35,Numerator,39,E.B.35Numerator
QRL,R1F,Sep-24,current_actuals,E.B.35,Percentage,58.64661654135338,E.B.35Percentage
QU9,RHW,Sep-24,current_actuals,E.B.35,Denominator,231.5,E.B.35Denominator
QU9,RHW,Sep-24,current_actuals,E.B.35,Numerator,182.5,E.B.35Numerator
QU9,RHW,Sep-24,current_actuals,E.B.35,Percentage,78.83369330453563,E.B.35Percentage
QRL,RHU,Sep-24,current_actuals,E.B.35,Denominator,296.5,E.B.35Denominator
QRL,RHU,Sep-24,current_actuals,E.B.35,Numerator,215.5,E.B.35Numerator
QRL,RHU,Sep-24,current_actuals,E.B.35,Percentage,72.68128161888701,E.B.35Percentage
QNX,RXC,Sep-24,current_actuals,E.B.35,Denominator,240,E.B.35Denominator
QNX,RXC,Sep-24,current_actuals,E.B.35,Numerator,168.5,E.B.35Numerator
QNX,RXC,Sep-24,current_actuals,E.B.35,Percentage,70.20833333333333,E.B.35Percentage
QNQ,RDU,Sep-24,current_actuals,E.B.35,Denominator,281,E.B.35Denominator
QNQ,RDU,Sep-24,current_actuals,E.B.35,Numerator,195,E.B.35Numerator
QNQ,RDU,Sep-24,current_actuals,E.B.35,Percentage,69.3950177935943,E.B.35Percentage
QXU,RTP,Sep-24,current_actuals,E.B.35,Denominator,191.5,E.B.35Denominator
QXU,RTP,Sep-24,current_actuals,E.B.35,Numerator,137,E.B.35Numerator
QXU,RTP,Sep-24,current_actuals,E.B.35,Percentage,71.54046997389034,E.B.35Percentage
QRL,RN5,Sep-24,current_actuals,E.B.35,Denominator,273,E.B.35Denominator
QRL,RN5,Sep-24,current_actuals,E.B.35,Numerator,202.5,E.B.35Numerator
QRL,RN5,Sep-24,current_actuals,E.B.35,Percentage,74.17582417582418,E.B.35Percentage
QXU,RTK,Sep-24,current_actuals,E.B.35,Denominator,178.5,E.B.35Denominator
QXU,RTK,Sep-24,current_actuals,E.B.35,Numerator,147,E.B.35Numerator
QXU,RTK,Sep-24,current_actuals,E.B.35,Percentage,82.35294117647058,E.B.35Percentage
QNQ,QNQ,Sep-24,current_actuals,E.B.35,Denominator,277,E.B.35Denominator
QNQ,QNQ,Sep-24,current_actuals,E.B.35,Numerator,196,E.B.35Numerator
QNQ,QNQ,Sep-24,current_actuals,E.B.35,Percentage,70.7581227436823,E.B.35Percentage
QKS,RN7,Sep-24,current_actuals,E.B.35,Denominator,75,E.B.35Denominator
QKS,RN7,Sep-24,current_actuals,E.B.35,Numerator,50,E.B.35Numerator
QKS,RN7,Sep-24,current_actuals,E.B.35,Percentage,66.66666666666666,E.B.35Percentage
QNX,RYR,Sep-24,current_actuals,E.B.35,Denominator,536,E.B.35Denominator
QNX,RYR,Sep-24,current_actuals,E.B.35,Numerator,298,E.B.35Numerator
QNX,RYR,Sep-24,current_actuals,E.B.35,Percentage,55.59701492537313,E.B.35Percentage
QXU,QXU,Sep-24,current_actuals,E.B.35,Denominator,540,E.B.35Denominator
QXU,QXU,Sep-24,current_actuals,E.B.35,Numerator,419,E.B.35Numerator
QXU,QXU,Sep-24,current_actuals,E.B.35,Percentage,77.5925925925926,E.B.35Percentage
QKS,QKS,Sep-24,current_actuals,E.B.35,Denominator,881,E.B.35Denominator
QKS,QKS,Sep-24,current_actuals,E.B.35,Numerator,669,E.B.35Numerator
QKS,QKS,Sep-24,current_actuals,E.B.35,Percentage,75.93643586833144,E.B.35Percentage
QU9,RTH,Apr-24,current_actuals,E.B.35,Denominator,354,E.B.35Denominator
QU9,RTH,Apr-24,current_actuals,E.B.35,Numerator,218.5,E.B.35Numerator
QU9,RTH,Apr-24,current_actuals,E.B.35,Percentage,61.7231638418079,E.B.35Percentage
QXU,RA2,Apr-24,current_actuals,E.B.35,Denominator,190,E.B.35Denominator
QXU,RA2,Apr-24,current_actuals,E.B.35,Numerator,144.5,E.B.35Numerator
QXU,RA2,Apr-24,current_actuals,E.B.35,Percentage,76.05263157894737,E.B.35Percentage
QU9,RTH,Aug-24,current_actuals,E.B.35,Denominator,344,E.B.35Denominator
QU9,RTH,Aug-24,current_actuals,E.B.35,Numerator,214.5,E.B.35Numerator
QU9,RTH,Aug-24,current_actuals,E.B.35,Percentage,62.354651162790695,E.B.35Percentage
QXU,RA2,Aug-24,current_actuals,E.B.35,Denominator,176.5,E.B.35Denominator
QXU,RA2,Aug-24,current_actuals,E.B.35,Numerator,136,E.B.35Numerator
QXU,RA2,Aug-24,current_actuals,E.B.35,Percentage,77.05382436260622,E.B.35Percentage
QU9,RTH,Jul-24,current_actuals,E.B.35,Denominator,416.5,E.B.35Denominator
QU9,RTH,Jul-24,current_actuals,E.B.35,Numerator,251.5,E.B.35Numerator
QU9,RTH,Jul-24,current_actuals,E.B.35,Percentage,60.38415366146459,E.B.35Percentage
QXU,RA2,Jul-24,current_actuals,E.B.35,Denominator,211.5,E.B.35Denominator
QXU,RA2,Jul-24,current_actuals,E.B.35,Numerator,171,E.B.35Numerator
QXU,RA2,Jul-24,current_actuals,E.B.35,Percentage,80.85106382978722,E.B.35Percentage
QU9,RTH,Jun-24,current_actuals,E.B.35,Denominator,332,E.B.35Denominator
QU9,RTH,Jun-24,current_actuals,E.B.35,Numerator,199.5,E.B.35Numerator
QU9,RTH,Jun-24,current_actuals,E.B.35,Percentage,60.09036144578314,E.B.35Percentage
QXU,RA2,Jun-24,current_actuals,E.B.35,Denominator,162.5,E.B.35Denominator
QXU,RA2,Jun-24,current_actuals,E.B.35,Numerator,120.5,E.B.35Numerator
QXU,RA2,Jun-24,current_actuals,E.B.35,Percentage,74.15384615384616,E.B.35Percentage
QU9,RTH,May-24,current_actuals,E.B.35,Denominator,377.5,E.B.35Denominator
QU9,RTH,May-24,current_actuals,E.B.35,Numerator,236,E.B.35Numerator
QU9,RTH,May-24,current_actuals,E.B.35,Percentage,62.51655629139072,E.B.35Percentage
QXU,RA2,May-24,current_actuals,E.B.35,Denominator,192,E.B.35Denominator
QXU,RA2,May-24,current_actuals,E.B.35,Numerator,152.5,E.B.35Numerator
QXU,RA2,May-24,current_actuals,E.B.35,Percentage,79.42708333333334,E.B.35Percentage
QU9,RTH,Oct-24,current_actuals,E.B.35,Denominator,391,E.B.35Denominator
QU9,RTH,Oct-24,current_actuals,E.B.35,Numerator,247,E.B.35Numerator
