icb_code,org_code,dimension_name,planning_ref,measure_type,ref_key,source,total_var,perc_var
QRL,RHU,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,-1.720491571383917,-1.720491571383917
QRL,RHU,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,6.307374904769276,6.307374904769276
QNX,RXC,Sep-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,24.733333300000027,0.032977777733333366
QNX,RXC,Sep-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,24.733333300000027,0.032977777733333366
QNX,RXC,Sep-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,24.733333300000027,0.032977777733333366
QNX,RXC,Sep-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,38.43333329999996,0.05330559403606097
QNX,RXC,Sep-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,38.43333329999996,0.05330559403606097
QNX,RXC,Sep-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,38.43333329999996,0.05330559403606097
QNX,RXC,Sep-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,1.8917935919753575,1.8917935919753575
QNX,RXC,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,1.8917935919753575,1.8917935919753575
QNX,RXC,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,1.8917935919753575,1.8917935919753575
QNQ,RDU,Sep-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,120.866667,0.10611647673397717
QNQ,RDU,Sep-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,-136.133333,-0.09751671418338108
QNQ,RDU,Sep-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,120.866667,0.10611647673397717
QNQ,RDU,Sep-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,78.33333300000004,0.07232994736842109
QNQ,RDU,Sep-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,-25.66666699999996,-0.02162313984835717
QNQ,RDU,Sep-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,78.33333300000004,0.07232994736842109
QNQ,RDU,Sep-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,-2.904339979882721,-2.904339979882721
QNQ,RDU,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,7.150413221915457,7.150413221915457
QNQ,RDU,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,-2.904339979882721,-2.904339979882721
QXU,RTP,Sep-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,-49.03333329999998,-0.06877045343618511
QXU,RTP,Sep-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,-49.03333329999998,-0.06877045343618511
QXU,RTP,Sep-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,-49.03333329999998,-0.06877045343618511
QXU,RTP,Sep-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,-56.700000000000045,-0.08031161473087825
QXU,RTP,Sep-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,-56.700000000000045,-0.08031161473087825
QXU,RTP,Sep-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,-56.700000000000045,-0.08031161473087825
QXU,RTP,Sep-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,-1.227179056224358,-1.227179056224358
QXU,RTP,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,-1.227179056224358,-1.227179056224358
QXU,RTP,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,-1.227179056224358,-1.227179056224358
QRL,RN5,Sep-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,-10.033333299999981,-0.01172118376168222
QRL,RN5,Sep-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,-10.033333299999981,-0.01172118376168222
QRL,RN5,Sep-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,-10.033333299999981,-0.01172118376168222
QRL,RN5,Sep-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,-47.60000000000002,-0.058476658476658505
QRL,RN5,Sep-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,-47.60000000000002,-0.058476658476658505
QRL,RN5,Sep-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,-47.60000000000002,-0.058476658476658505
QRL,RN5,Sep-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,-4.498871872393451,-4.498871872393451
QRL,RN5,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,-4.498871872393451,-4.498871872393451
QRL,RN5,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,-4.498871872393451,-4.498871872393451
QXU,RTK,Sep-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,16.100000000000023,0.0376168224299066
QXU,RTK,Sep-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,16.100000000000023,0.0376168224299066
QXU,RTK,Sep-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,16.100000000000023,0.0376168224299066
QXU,RTK,Sep-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,11.699999999999989,0.029032258064516103
QXU,RTK,Sep-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,11.699999999999989,0.029032258064516103
QXU,RTK,Sep-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,11.699999999999989,0.029032258064516103
QXU,RTK,Sep-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,-0.7790091058888606,-0.7790091058888606
QXU,RTK,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,-0.7790091058888606,-0.7790091058888606
QXU,RTK,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,-0.7790091058888606,-0.7790091058888606
QKS,RN7,Sep-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,-4.733333300000027,-0.0087492297597043
QKS,RN7,Sep-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,-4.733333300000027,-0.0087492297597043
QKS,RN7,Sep-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,-4.733333300000027,-0.0087492297597043
QKS,RN7,Sep-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,2.6000000000000227,0.005189620758483079
QKS,RN7,Sep-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,2.6000000000000227,0.005189620758483079
QKS,RN7,Sep-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,2.6000000000000227,0.005189620758483079
QKS,RN7,Sep-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,1.3022185683449408,1.3022185683449408
QKS,RN7,Sep-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,1.3022185683449408,1.3022185683449408
QKS,RN7,Sep-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,1.3022185683449408,1.3022185683449408
QNX,RYR,Apr-24,E.M.30i,Denominator,E.M.30iDenominator,June24_plan,0.5666666700000036,0.006746031785714328
QNX,RYR,Apr-24,E.M.30i,Denominator,E.M.30iDenominator,march24_plan,0.5666666700000036,0.006746031785714328
QNX,RYR,Apr-24,E.M.30i,Denominator,E.M.30iDenominator,may24_plan,0.5666666700000036,0.006746031785714328
QKS,RPA,Sep-24,E.M.30h,Denominator,E.M.30hDenominator,June24_plan,-13.333333332999999,-0.7017543859473684
QKS,RPA,Sep-24,E.M.30h,Denominator,E.M.30hDenominator,march24_plan,-13.333333332999999,-0.7017543859473684
QKS,RPA,Sep-24,E.M.30h,Denominator,E.M.30hDenominator,may24_plan,-13.333333332999999,-0.7017543859473684
QRL,RHM,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,1903.4,2.0120507399577168
QRL,RHM,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,1843.4,1.8324055666003978
QRL,RHM,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,1903.4,2.0120507399577168
QRL,RHM,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,56.53333330000001,0.35333333312500004
QRL,RHM,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-17.46666669999999,-0.07464387478632474
QRL,RHM,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,56.53333330000001,0.35333333312500004
QRL,RHM,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-9.314058577006902,-9.314058577006902
QRL,RHM,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-15.661176713851797,-15.661176713851797
QRL,RHM,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-9.314058577006902,-9.314058577006902
QKS,RPA,Sep-24,E.M.30i,Denominator,E.M.30iDenominator,June24_plan,0.93333333,0.031111111
QKS,RPA,Sep-24,E.M.30i,Denominator,E.M.30iDenominator,march24_plan,0.93333333,0.031111111
QKS,RPA,Sep-24,E.M.30i,Denominator,E.M.30iDenominator,may24_plan,0.93333333,0.031111111
QKS,RWF,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,1140.5,1.8976705490848587
QKS,RWF,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,1140.5,1.8976705490848587
QKS,RWF,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,1140.5,1.8976705490848587
QKS,RWF,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,-48.93333333,-0.44484848481818184
QKS,RWF,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-48.93333333,-0.44484848481818184
QKS,RWF,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,-48.93333333,-0.44484848481818184
QKS,RWF,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-14.796272967518489,-14.796272967518489
QKS,RWF,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-14.796272967518489,-14.796272967518489
QKS,RWF,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-14.796272967518489,-14.796272967518489
QKS,RVV,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,1870.6,1.8668662674650698
QKS,RVV,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,1647.6,1.3449795918367347
QKS,RVV,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,1870.6,1.8668662674650698
QKS,RVV,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,27.733333299999998,0.16313725470588233
QKS,RVV,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-2.266666700000002,-0.01133333350000001
QKS,RVV,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,27.733333299999998,0.16313725470588233
QKS,RVV,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-10.082640540592557,-10.082640540592557
QKS,RVV,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-9.443103288566,-9.443103288566
QKS,RVV,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-10.082640540592557,-10.082640540592557
QU9,RXQ,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,726,1.635135135135135
QU9,RXQ,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,726,1.635135135135135
QU9,RXQ,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,726,1.635135135135135
QU9,RXQ,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,-18.066666669999996,-0.22583333337499994
QU9,RXQ,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-18.066666669999996,-0.22583333337499994
QU9,RXQ,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,-18.066666669999996,-0.22583333337499994
QU9,RXQ,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-12.724570724855624,-12.724570724855624
QU9,RXQ,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-12.724570724855624,-12.724570724855624
QU9,RXQ,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-12.724570724855624,-12.724570724855624
QU9,RHW,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,965.5,2.0156576200417535
QU9,RHW,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,965.5,2.0156576200417535
QU9,RHW,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,965.5,2.0156576200417535
QU9,RHW,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,-42.733333329999994,-0.34186666663999993
QU9,RHW,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-42.733333329999994,-0.34186666663999993
QU9,RHW,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,-42.733333329999994,-0.34186666663999993
QU9,RHW,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-20.400867832137017,-20.400867832137017
QU9,RHW,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-20.400867832137017,-20.400867832137017
QU9,RHW,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-20.400867832137017,-20.400867832137017
QRL,RHU,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,2243.8,2.3743915343915347
QRL,RHU,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,2125.8,1.9998118532455318
QRL,RHU,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,2243.8,2.3743915343915347
QRL,RHU,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,149.9,1.6118279569892473
QRL,RHU,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,51.900000000000006,0.2717277486910995
QRL,RHU,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,149.9,1.6118279569892473
QRL,RHU,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-2.223984342022476,-2.223984342022476
QRL,RHU,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-10.350729552492993,-10.350729552492993
QRL,RHU,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-2.223984342022476,-2.223984342022476
QNX,RXC,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,1530.1,2.1642149929278642
QNX,RXC,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,1530.1,2.1642149929278642
QNX,RXC,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,1530.1,2.1642149929278642
QNX,RXC,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,69.1333333,0.4348008383647799
QNX,RXC,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,69.1333333,0.4348008383647799
QNX,RXC,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,69.1333333,0.4348008383647799
QNX,RXC,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-12.291665574875077,-12.291665574875077
QNX,RXC,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-12.291665574875077,-12.291665574875077
QNX,RXC,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-12.291665574875077,-12.291665574875077
QNQ,RDU,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,2375.1,2.3081632653061224
QNQ,RDU,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,2264.1,1.9860526315789473
QNQ,RDU,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,2375.1,2.3081632653061224
QNQ,RDU,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,3.733333299999998,0.0180354265700483
QNQ,RDU,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-9.266666700000002,-0.04212121227272728
QNQ,RDU,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,3.733333299999998,0.0180354265700483
QNQ,RDU,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-13.926043965170452,-13.926043965170452
QNQ,RDU,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-13.107671503403791,-13.107671503403791
QNQ,RDU,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-13.926043965170452,-13.926043965170452
QXU,RTP,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,1201.6,1.7567251461988302
QXU,RTP,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,1201.6,1.7567251461988302
QXU,RTP,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,1201.6,1.7567251461988302
QXU,RTP,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,-38.466666669999995,-0.3465465465765765
QXU,RTP,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-38.466666669999995,-0.3465465465765765
QXU,RTP,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,-38.466666669999995,-0.3465465465765765
QXU,RTP,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-12.38137239595196,-12.38137239595196
QXU,RTP,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-12.38137239595196,-12.38137239595196
QXU,RTP,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-12.38137239595196,-12.38137239595196
QRL,RN5,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,1458.1,1.8985677083333332
QRL,RN5,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,1458.1,1.8985677083333332
QRL,RN5,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,1458.1,1.8985677083333332
QRL,RN5,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,40.46666669999999,0.3678787881818181
QRL,RN5,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,0.46666669999999044,0.0031111113333332696
QRL,RN5,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,40.46666669999999,0.3678787881818181
QRL,RN5,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-7.563711478220505,-7.563711478220505
QRL,RN5,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-12.772044811553839,-12.772044811553839
QRL,RN5,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-7.563711478220505,-7.563711478220505
QXU,RTK,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,816.2,2.0982005141388176
QXU,RTK,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,816.2,2.0982005141388176
QXU,RTK,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,816.2,2.0982005141388176
QXU,RTK,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,-9.86666667,-0.15416666671875
QXU,RTK,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-9.86666667,-0.15416666671875
QXU,RTK,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,-9.86666667,-0.15416666671875
QXU,RTK,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-11.960794853541678,-11.960794853541678
QXU,RTK,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-11.960794853541678,-11.960794853541678
QXU,RTK,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-11.960794853541678,-11.960794853541678
QKS,RN7,Sep-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,942.4000000000001,2.0051063829787235
QKS,RN7,Sep-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,942.4000000000001,2.0051063829787235
QKS,RN7,Sep-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,942.4000000000001,2.0051063829787235
QKS,RN7,Sep-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,-37.46666667,-0.4460317460714286
QKS,RN7,Sep-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,-37.46666667,-0.4460317460714286
QKS,RN7,Sep-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,-37.46666667,-0.4460317460714286
QKS,RN7,Sep-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-14.577711897494535,-14.577711897494535
QKS,RN7,Sep-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-14.577711897494535,-14.577711897494535
QKS,RN7,Sep-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-14.577711897494535,-14.577711897494535
QKS,RPA,Sep-24,E.M.30j,Denominator,E.M.30jDenominator,June24_plan,0,NA
QKS,RPA,Sep-24,E.M.30j,Denominator,E.M.30jDenominator,march24_plan,0,NA
QKS,RPA,Sep-24,E.M.30j,Denominator,E.M.30jDenominator,may24_plan,0,NA
QRL,R1F,Jun-24,E.M.30,Denominator,E.M.30Denominator,June24_plan,1.0666666999999848,0.0038231781362006623
QRL,R1F,Jun-24,E.M.30,Denominator,E.M.30Denominator,march24_plan,1.0666666999999848,0.0038231781362006623
QRL,R1F,Jun-24,E.M.30,Denominator,E.M.30Denominator,may24_plan,1.0666666999999848,0.0038231781362006623
QRL,R1F,Jun-24,E.M.30,Numerator,E.M.30Numerator,June24_plan,-4.199999999999989,-0.015107913669064707
QRL,R1F,Jun-24,E.M.30,Numerator,E.M.30Numerator,march24_plan,-4.199999999999989,-0.015107913669064707
QRL,R1F,Jun-24,E.M.30,Numerator,E.M.30Numerator,may24_plan,-4.199999999999989,-0.015107913669064707
QRL,R1F,Jun-24,E.M.30,Percentage,E.M.30Percentage,June24_plan,-1.8791395576900953,-1.8791395576900953
QRL,R1F,Jun-24,E.M.30,Percentage,E.M.30Percentage,march24_plan,-1.8791395576900953,-1.8791395576900953
QRL,R1F,Jun-24,E.M.30,Percentage,E.M.30Percentage,may24_plan,-1.8791395576900953,-1.8791395576900953
QRL,RHM,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,44.33333330000005,0.04818840576086962
QRL,RHM,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-15.66666669999995,-0.015986394591836685
QRL,RHM,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,44.33333330000005,0.04818840576086962
QKS,RWF,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-59.76666669999997,-0.08406000942334736
QKS,RWF,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-59.76666669999997,-0.08406000942334736
QKS,RWF,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-59.76666669999997,-0.08406000942334736
QKS,RVV,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-41.299999999999955,-0.040972222222222174
QKS,RVV,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-52.299999999999955,-0.0513248282630029
QKS,RVV,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-41.299999999999955,-0.040972222222222174
QU9,RXQ,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-22.933333300000015,-0.05320959002320189
QU9,RXQ,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-22.933333300000015,-0.05320959002320189
QU9,RXQ,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-22.933333300000015,-0.05320959002320189
QRL,R1F,May-24,E.M.29,Denominator,E.M.29Denominator,June24_plan,532.4516129,1.9291725105072464
QRL,R1F,May-24,E.M.29,Denominator,E.M.29Denominator,march24_plan,532.4516129,1.9291725105072464
QRL,R1F,May-24,E.M.29,Denominator,E.M.29Denominator,may24_plan,532.4516129,1.9291725105072464
QRL,R1F,May-24,E.M.29,Numerator,E.M.29Numerator,June24_plan,22.322580650000006,0.33317284552238813
QRL,R1F,May-24,E.M.29,Numerator,E.M.29Numerator,march24_plan,30.322580650000006,0.5139420449152543
QRL,R1F,May-24,E.M.29,Numerator,E.M.29Numerator,may24_plan,22.322580650000006,0.33317284552238813
QRL,R1F,May-24,E.M.29,Percentage,E.M.29Percentage,June24_plan,-13.226762844891779,-13.226762844891779
QRL,R1F,May-24,E.M.29,Percentage,E.M.29Percentage,march24_plan,-10.328212120254099,-10.328212120254099
QRL,R1F,May-24,E.M.29,Percentage,E.M.29Percentage,may24_plan,-13.226762844891779,-13.226762844891779
QU9,RHW,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-21.666666700000007,-0.04158669232245683
QU9,RHW,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-21.666666700000007,-0.04158669232245683
QU9,RHW,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-21.666666700000007,-0.04158669232245683
QRL,RHU,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-3.9333332999999584,-0.003921568594217307
QRL,RHU,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-3.9333332999999584,-0.003921568594217307
QRL,RHU,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-3.9333332999999584,-0.003921568594217307
QNX,RXC,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-1.6000000000000227,-0.0021828103683492806
QNX,RXC,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-1.6000000000000227,-0.0021828103683492806
QNX,RXC,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-1.6000000000000227,-0.0021828103683492806
QNQ,RDU,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,69,0.06377079482439926
QNQ,RDU,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-118,-0.09298660362490149
QNQ,RDU,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,69,0.06377079482439926
QXU,RTP,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-39.700000000000045,-0.05987933634992466
QXU,RTP,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-39.700000000000045,-0.05987933634992466
QXU,RTP,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,may24_plan,-39.700000000000045,-0.05987933634992466
QRL,RN5,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,June24_plan,-11.766666699999973,-0.014562706311881154
QRL,RN5,Sep-24,E.M.30g,Denominator,E.M.30gDenominator,march24_plan,-11.766666699999973,-0.014562706311881154
